gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp1.4.jnnw eval_depth=4 play_depth=4 max_plies=200 seed=117326884 nnue=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1530 / 18750 positions
  played 100 games, 2914 / 18750 positions
  played 150 games, 4430 / 18750 positions
  played 200 games, 5849 / 18750 positions
  played 250 games, 7293 / 18750 positions
  played 300 games, 8747 / 18750 positions
  played 350 games, 10262 / 18750 positions
  played 400 games, 11728 / 18750 positions
  played 450 games, 13393 / 18750 positions
  played 500 games, 14863 / 18750 positions
  played 550 games, 16464 / 18750 positions
  played 600 games, 18048 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp1.4.jnnw
