gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp4-4.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=15524 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1759 / 18750 positions
  played 100 games, 3440 / 18750 positions
  played 150 games, 5177 / 18750 positions
  played 200 games, 6897 / 18750 positions
  played 250 games, 8656 / 18750 positions
  played 300 games, 10434 / 18750 positions
  played 350 games, 12222 / 18750 positions
  played 400 games, 13890 / 18750 positions
  played 450 games, 15440 / 18750 positions
  played 500 games, 17228 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp4-4.jnnw
